file_name,Date_str,Field,Flight,photo_name,height_x,width_x,id_x,lon_degrees,lon_minutes,lon_seconds,lat_degrees,lat_minutes,lat_seconds,id_y,image_id,category_id,center_x,center_y,width_y,height_y
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0160.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0160.JPG,4032,3024,413,54,22,26.6457,10,9,42.6013,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0161.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0161.JPG,4032,3024,414,54,22,26.1765,10,9,42.0181,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0162.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0162.JPG,4032,3024,415,54,22,25.707,10,9,41.4357,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0163.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0163.JPG,4032,3024,416,54,22,25.236,10,9,40.8448,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0164.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0164.JPG,4032,3024,417,54,22,24.7646,10,9,40.2632,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0165.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0165.JPG,4032,3024,418,54,22,24.2934,10,9,39.674,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0166.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0166.JPG,4032,3024,419,54,22,23.8218,10,9,39.0905,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0167.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0167.JPG,4032,3024,420,54,22,23.5294,10,9,38.7345,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0168.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0168.JPG,4032,3024,421,54,22,23.9444,10,9,37.3866,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0169.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0169.JPG,4032,3024,422,54,22,24.4254,10,9,37.98,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0170.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0170.JPG,4032,3024,423,54,22,24.9052,10,9,38.5638,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0171.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0171.JPG,4032,3024,424,54,22,25.369,10,9,39.1664,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0172.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0172.JPG,4032,3024,425,54,22,25.8399,10,9,39.7492,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0173.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0173.JPG,4032,3024,426,54,22,26.3111,10,9,40.3388,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0174.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0174.JPG,4032,3024,427,54,22,26.7846,10,9,40.921,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0175.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0175.JPG,4032,3024,428,54,22,27.254,10,9,41.5126,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0176.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0176.JPG,4032,3024,429,54,22,27.7221,10,9,42.0886,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0177.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0177.JPG,4032,3024,430,54,22,28.1948,10,9,42.672,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0178.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0178.JPG,4032,3024,431,54,22,28.4721,10,9,43.0214,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0179.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0179.JPG,4032,3024,432,54,22,28.8838,10,9,41.6931,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0180.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0180.JPG,4032,3024,433,54,22,28.4203,10,9,41.1157,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0181.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0181.JPG,4032,3024,434,54,22,27.9508,10,9,40.533,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0182.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0182.JPG,4032,3024,435,54,22,27.4765,10,9,39.953,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0183.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0183.JPG,4032,3024,436,54,22,27.0106,10,9,39.3512,348,436,1,0.849393,0.428284,0.0178727,0.0302634
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0184.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0184.JPG,4032,3024,437,54,22,26.0692,10,9,38.1891,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0185.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0185.JPG,4032,3024,438,54,22,24.6575,10,9,36.4327,349,438,0,0.43614,0.628412,0.0133792,0.0237718
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0186.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0186.JPG,4032,3024,439,54,22,24.3796,10,9,36.0826,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0187.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0187.JPG,4032,3024,440,54,22,24.7872,10,9,34.7336,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0188.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0188.JPG,4032,3024,441,54,22,25.7396,10,9,35.9267,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0189.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0189.JPG,4032,3024,442,54,22,26.2124,10,9,36.5224,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0190.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0190.JPG,4032,3024,443,54,22,26.6796,10,9,37.1013,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0191.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0191.JPG,4032,3024,444,54,22,27.1531,10,9,37.679,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0192.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0192.JPG,4032,3024,445,54,22,27.6286,10,9,38.281,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0193.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0193.JPG,4032,3024,446,54,22,28.1002,10,9,38.8603,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0194.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0194.JPG,4032,3024,447,54,22,28.5613,10,9,39.4359,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0195.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0195.JPG,4032,3024,448,54,22,29.0341,10,9,40.0237,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0196.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0196.JPG,4032,3024,449,54,22,29.3102,10,9,40.3539,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0044.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0044.JPG,4032,3024,450,54,22,33.7024,10,9,51.997,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0045.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0045.JPG,4032,3024,451,54,22,33.2097,10,9,51.4439,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0046.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0046.JPG,4032,3024,452,54,22,32.722,10,9,50.9003,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0047.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0047.JPG,4032,3024,453,54,22,32.2337,10,9,50.362,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0048.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0048.JPG,4032,3024,454,54,22,31.7483,10,9,49.818,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0049.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0049.JPG,4032,3024,455,54,22,31.2647,10,9,49.2818,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0050.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0050.JPG,4032,3024,456,54,22,30.7762,10,9,48.737,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0051.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0051.JPG,4032,3024,457,54,22,30.2839,10,9,48.1917,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0052.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0052.JPG,4032,3024,458,54,22,29.7947,10,9,47.6489,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0053.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0053.JPG,4032,3024,459,54,22,29.362,10,9,47.1626,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0054.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0054.JPG,4032,3024,460,54,22,29.903,10,9,45.9754,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0055.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0055.JPG,4032,3024,461,54,22,30.3822,10,9,46.5175,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0056.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0056.JPG,4032,3024,462,54,22,30.8698,10,9,47.0703,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0057.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0057.JPG,4032,3024,463,54,22,31.3571,10,9,47.6087,350,463,2,0.279966,0.240325,0.0233652,0.0249232
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0057.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0057.JPG,4032,3024,463,54,22,31.3571,10,9,47.6087,351,463,1,0.4675,0.413387,0.0165683,0.0279467
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0058.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0058.JPG,4032,3024,464,54,22,31.8453,10,9,48.1529,352,464,2,0.487287,0.211231,0.020692,0.0233811
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0059.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0059.JPG,4032,3024,465,54,22,32.3341,10,9,48.6963,353,465,2,0.715045,0.724357,0.0193955,0.0261495
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0059.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0059.JPG,4032,3024,465,54,22,32.3341,10,9,48.6963,354,465,2,0.512846,0.945176,0.0175192,0.0227048
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0060.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0060.JPG,4032,3024,466,54,22,32.8231,10,9,49.2371,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0061.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0061.JPG,4032,3024,467,54,22,33.3113,10,9,49.7796,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0062.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0062.JPG,4032,3024,468,54,22,33.7996,10,9,50.3196,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0063.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0063.JPG,4032,3024,469,54,22,34.0313,10,9,50.5663,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0064.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0064.JPG,4032,3024,470,54,22,34.3604,10,9,49.1708,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0065.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0065.JPG,4032,3024,471,54,22,33.3842,10,9,48.0712,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0066.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0066.JPG,4032,3024,472,54,22,32.8957,10,9,47.5292,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0067.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0067.JPG,4032,3024,473,54,22,32.4083,10,9,46.9828,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0068.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0068.JPG,4032,3024,474,54,22,31.9214,10,9,46.4423,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0069.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0069.JPG,4032,3024,475,54,22,31.4387,10,9,45.9043,355,475,0,0.534874,0.149659,0.0150397,0.0270699
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0069.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0069.JPG,4032,3024,475,54,22,31.4387,10,9,45.9043,356,475,0,0.531126,0.297411,0.0171763,0.0341439
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0069.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0069.JPG,4032,3024,475,54,22,31.4387,10,9,45.9043,357,475,1,0.410838,0.414272,0.0148766,0.0252508
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0069.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0069.JPG,4032,3024,475,54,22,31.4387,10,9,45.9043,358,475,0,0.552871,0.0622516,0.0150526,0.0286495
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0069.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0069.JPG,4032,3024,475,54,22,31.4387,10,9,45.9043,359,475,0,0.583831,0.0673027,0.016202,0.0310878
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0069.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0069.JPG,4032,3024,475,54,22,31.4387,10,9,45.9043,360,475,0,0.52496,0.0225302,0.0180062,0.0255725
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0070.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0070.JPG,4032,3024,476,54,22,30.9474,10,9,45.3566,361,476,0,0.492338,0.71223,0.021745,0.0278375
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0070.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0070.JPG,4032,3024,476,54,22,30.9474,10,9,45.3566,362,476,0,0.503964,0.79437,0.0162749,0.0272345
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0071.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0071.JPG,4032,3024,477,54,22,30.4582,10,9,44.81,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0072.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0072.JPG,4032,3024,478,54,22,30.4486,10,9,44.8096,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0073.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0073.JPG,4032,3024,479,54,22,30.9893,10,9,43.6222,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0074.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0074.JPG,4032,3024,480,54,22,31.4735,10,9,44.1576,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0075.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0075.JPG,4032,3024,481,54,22,31.9578,10,9,44.7048,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0076.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0076.JPG,4032,3024,482,54,22,32.4466,10,9,45.2465,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0077.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0077.JPG,4032,3024,483,54,22,32.9325,10,9,45.7969,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0078.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0078.JPG,4032,3024,484,54,22,33.4238,10,9,46.3339,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0079.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0079.JPG,4032,3024,485,54,22,34.3993,10,9,47.4237,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Altes Feld\DJI_0080.JPG,2024_Dezember_24,Altes Feld,Flug 1,DJI_0080.JPG,4032,3024,486,54,22,34.6866,10,9,47.7394,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0001.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0001.JPG,4032,3024,487,54,22,28.0815,10,9,44.3336,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0002.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0002.JPG,4032,3024,488,54,22,27.5905,10,9,43.7748,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0003.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0003.JPG,4032,3024,489,54,22,27.1175,10,9,43.1905,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0004.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0004.JPG,4032,3024,490,54,22,26.6483,10,9,42.6058,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0005.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0005.JPG,4032,3024,491,54,22,26.1785,10,9,42.0183,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0006.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0006.JPG,4032,3024,492,54,22,25.2359,10,9,40.8466,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0007.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0007.JPG,4032,3024,493,54,22,24.7649,10,9,40.261,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0008.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0008.JPG,4032,3024,494,54,22,24.293,10,9,39.6751,363,494,0,0.919489,0.101429,0.0211797,0.0405642
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0008.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0008.JPG,4032,3024,494,54,22,24.293,10,9,39.6751,364,494,0,0.977154,0.27136,0.020259,0.0300956
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0009.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0009.JPG,4032,3024,495,54,22,23.8218,10,9,39.087,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0010.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0010.JPG,4032,3024,496,54,22,23.5376,10,9,38.7321,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0011.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0011.JPG,4032,3024,497,54,22,23.9455,10,9,37.3764,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0012.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0012.JPG,4032,3024,498,54,22,24.4261,10,9,37.9864,365,498,0,0.886094,0.216273,0.0215547,0.0346416
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0013.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0013.JPG,4032,3024,499,54,22,24.8972,10,9,38.5707,366,499,0,0.909621,0.737148,0.0179929,0.0303129
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0014.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0014.JPG,4032,3024,500,54,22,25.3694,10,9,39.158,367,500,0,0.636688,0.319783,0.0227017,0.0284817
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0015.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0015.JPG,4032,3024,501,54,22,25.8412,10,9,39.7428,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0016.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0016.JPG,4032,3024,502,54,22,26.3124,10,9,40.329,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0017.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0017.JPG,4032,3024,503,54,22,26.7841,10,9,40.9134,368,503,0,0.942748,0.387728,0.0239988,0.0412192
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0018.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0018.JPG,4032,3024,504,54,22,27.2565,10,9,41.4994,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0019.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0019.JPG,4032,3024,505,54,22,27.7264,10,9,42.0871,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0020.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0020.JPG,4032,3024,506,54,22,28.1964,10,9,42.6722,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0021.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0021.JPG,4032,3024,507,54,22,28.4767,10,9,43.0189,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0022.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0022.JPG,4032,3024,508,54,22,28.8909,10,9,41.6887,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0023.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0023.JPG,4032,3024,509,54,22,28.4185,10,9,41.1085,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0024.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0024.JPG,4032,3024,510,54,22,27.9487,10,9,40.5283,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0025.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0025.JPG,4032,3024,511,54,22,27.4826,10,9,39.9466,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0026.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0026.JPG,4032,3024,512,54,22,27.0115,10,9,39.3616,369,512,2,0.834585,0.512033,0.00931777,0.0201546
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0027.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0027.JPG,4032,3024,513,54,22,26.5408,10,9,38.7754,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0028.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0028.JPG,4032,3024,514,54,22,26.0625,10,9,38.1867,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0029.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0029.JPG,4032,3024,515,54,22,25.5934,10,9,37.6028,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0030.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0030.JPG,4032,3024,516,54,22,25.1293,10,9,37.0165,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0031.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0031.JPG,4032,3024,517,54,22,24.6558,10,9,36.432,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0032.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0032.JPG,4032,3024,518,54,22,24.3736,10,9,36.0821,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0033.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0033.JPG,4032,3024,519,54,22,24.796,10,9,34.7355,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0034.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0034.JPG,4032,3024,520,54,22,25.2691,10,9,35.3417,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0035.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0035.JPG,4032,3024,521,54,22,25.7409,10,9,35.927,,,,,,,
Fotos Drohne\Kontrollfluege\2024_Dezember_24\Neues Feld\DJI_0036.JPG,2024_Dezember_24,Neues Feld,Flug 1,DJI_0036.JPG,4032,3024,522,54,22,26.2098,10,9,36.5061,,,,,,,
